country,city,cityLabel,population,mayor,mayorLabel,genderLabel,birth,age,start_date,duration,birth_country,birth_countryLabel,birth_city,birth_cityLabel,city_lon,city_lat,birth_city_lon,birth_city_lat,distance
Norway,http://www.wikidata.org/entity/Q25416,Stavanger,132729.0,http://www.wikidata.org/entity/Q11963764,Christine Sagen Helgø,female,1968-03-27,50.0,2011-10-17,7,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q483871,Holmestrand,5.71,58.97,10.248611,59.495278,265564.60780065885
Norway,http://www.wikidata.org/entity/Q26087,Tromsø,71627.0,http://www.wikidata.org/entity/Q18714649,Kristin Røymo,female,1973-03-04,45.0,2015-01-01,3,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q507201,Vestvågøy,18.933333,69.666667,13.784444,68.221389,261865.9075900574
Norway,http://www.wikidata.org/entity/Q25804,Trondheim,190464.0,http://www.wikidata.org/entity/Q455871,Rita Ottervik,female,1966-09-11,52.0,2003-01-01,15,http://www.wikidata.org/entity/Q20,Norway,http://www.wikidata.org/entity/Q109025,Hitra,10.4,63.44,8.854722222,63.547222222,77898.8652738042
France,http://www.wikidata.org/entity/Q72248,Vitry-sur-Seine,92531.0,http://www.wikidata.org/entity/Q55088313,Jean-Claude Kennedy,male,1952-01-01,66.0,2015-01-01,3,,,,,2.392777777,48.7875,,,
France,http://www.wikidata.org/entity/Q170507,Nanterre,93742.0,http://www.wikidata.org/entity/Q3369545,Patrick Jarry,male,1954-05-28,64.0,2004-10-14,14,,,,,2.203611111,48.890555555,,,
France,http://www.wikidata.org/entity/Q34001,Roubaix,96077.0,http://www.wikidata.org/entity/Q55088105,Guillaume Delbar,male,1971-01-01,47.0,2014-01-01,4,,,,,3.181666666,50.69,,,
France,http://www.wikidata.org/entity/Q174002,Colombes,85199.0,http://www.wikidata.org/entity/Q20751668,Nicole Gouéta,female,,,2014-04-01,4,,,,,2.252222222,48.923611111,,,
France,http://www.wikidata.org/entity/Q160506,Saint-Denis,111103.0,http://www.wikidata.org/entity/Q27976755,Laurent Russier,male,1973-05-01,45.0,2014-01-01,4,,,,,2.353888888,48.935555555,,,
France,http://www.wikidata.org/entity/Q192773,Aulnay-sous-Bois,83584.0,http://www.wikidata.org/entity/Q2926637,Bruno Beschizza,male,1968-03-24,50.0,2014-04-05,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q18102,Saint-Mandé,2.493055555,48.936388888,2.417777777,48.841388888,11920.095386084073
France,http://www.wikidata.org/entity/Q6602,Strasbourg,277270.0,http://www.wikidata.org/entity/Q469010,Roland Ries,male,1945-01-11,73.0,2008-03-22,10,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q21330,Niederlauterbach,7.752222222,48.573333333,8.102777777,48.9725,51325.997152845746
France,http://www.wikidata.org/entity/Q13648,Le Tampon,76310.0,http://www.wikidata.org/entity/Q2848693,André Thien Ah Koon,male,1940-05-16,78.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q13648,Le Tampon,55.515277777,-21.278055555,55.515277777,-21.278055555,0.0
France,http://www.wikidata.org/entity/Q40898,Nancy,105162.0,http://www.wikidata.org/entity/Q279821,Laurent Hénart,male,1968-10-15,50.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q752544,Laxou,6.183611111,48.692777777,6.152222222,48.685555555,2446.6168252883485
France,http://www.wikidata.org/entity/Q205632,Aubervilliers,83782.0,http://www.wikidata.org/entity/Q24690801,Meriem Derkaoui,female,1955-09-25,63.0,2016-01-01,2,http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q401452,Saïda,2.3825,48.911111111,0.151666666,34.830277777,1574716.9264221634
France,http://www.wikidata.org/entity/Q45656,Limoges,133627.0,http://www.wikidata.org/entity/Q2830248,Alain Rodet,male,1944-06-04,74.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q325414,Dieulefit,1.261666666,45.834444444,5.065555555,44.523055555,332571.2871784097
France,http://www.wikidata.org/entity/Q81621,Fort-de-France,82502.0,http://www.wikidata.org/entity/Q16628764,Didier Laguerre,male,1966-01-10,52.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q589980,Saint-Pierre,-61.069444444,14.607222222,-61.175277777,14.743055555,18863.416830818638
France,http://www.wikidata.org/entity/Q42810,Le Havre,172366.0,http://www.wikidata.org/entity/Q30101089,Luc Lemonnier,male,1968-05-22,50.0,2017-01-01,1,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q42810,Le Havre,0.108055555,49.494166666,0.108055555,49.494166666,0.0
France,http://www.wikidata.org/entity/Q41185,Caen,106260.0,http://www.wikidata.org/entity/Q743479,Philippe Duron,male,1947-06-19,71.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q205592,Antony,-0.370555555,49.182222222,2.296666666,48.753333333,201019.4745661699
France,http://www.wikidata.org/entity/Q12193,Brest,139163.0,http://www.wikidata.org/entity/Q3084338,François Cuillandre,male,1955-02-05,63.0,2001-01-01,17,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q12193,Brest,-4.486944444,48.39,-4.486944444,48.39,0.0
France,http://www.wikidata.org/entity/Q90,Paris,2206488.0,http://www.wikidata.org/entity/Q2851133,Anne Hidalgo,female,1959-06-19,59.0,2014-04-05,4,http://www.wikidata.org/entity/Q29,Spain,http://www.wikidata.org/entity/Q741765,San Fernando,2.351827777,48.856577777,-6.2009666,36.4666072,1542343.3034901768
France,http://www.wikidata.org/entity/Q6730,Perpignan,121934.0,http://www.wikidata.org/entity/Q3167463,Jean-Marc Pujol,male,1949-04-04,69.0,2009-01-01,9,http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q849524,Mostaganem,2.894722222,42.6975,0.08333333,35.93333333,789005.3616654612
France,http://www.wikidata.org/entity/Q7880,Toulouse,471941.0,http://www.wikidata.org/entity/Q3082845,Jean-Luc Moudenc,male,1960-07-19,58.0,2014-04-04,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q7880,Toulouse,1.443888888,43.604444444,1.443888888,43.604444444,0.0
France,http://www.wikidata.org/entity/Q647,Rennes,215366.0,http://www.wikidata.org/entity/Q2920825,Nathalie Appéré,female,1975-07-08,43.0,2014-04-04,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q128369,Ploemeur,-1.680833333,48.114166666,-3.431111111,47.735833333,137398.4240714306
France,http://www.wikidata.org/entity/Q181946,Argenteuil,110388.0,http://www.wikidata.org/entity/Q3103241,Georges Mothron,male,1948-04-05,70.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q181946,Argenteuil,2.2475,48.947777777,2.2475,48.947777777,0.0
France,http://www.wikidata.org/entity/Q126898,Antibes,74875.0,http://www.wikidata.org/entity/Q3083582,Jean Leonetti,male,1948-07-09,70.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q23482,Marseille,7.123055555,43.58,5.376388888,43.296666666,144866.591837407
France,http://www.wikidata.org/entity/Q316887,Saint-Paul,105967.0,http://www.wikidata.org/entity/Q16646232,Joseph Sinimalé,male,1943-06-20,75.0,2014-03-30,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q316887,Saint-Paul,55.269722222,-21.009722222,55.269722222,-21.009722222,0.0
France,http://www.wikidata.org/entity/Q7003,Dijon,155114.0,http://www.wikidata.org/entity/Q383499,François Rebsamen,male,1951-06-25,67.0,2015-08-10,3,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q7003,Dijon,5.041944444,47.323055555,5.041944444,47.323055555,0.0
France,http://www.wikidata.org/entity/Q33959,Nice,342522.0,http://www.wikidata.org/entity/Q749029,Christian Estrosi,male,1955-07-01,63.0,2017-05-15,1,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q33959,Nice,7.268333333,43.701944444,7.268333333,43.701944444,0.0
France,http://www.wikidata.org/entity/Q42807,Nîmes,150672.0,http://www.wikidata.org/entity/Q1685137,Jean-Paul Fournier,male,1945-10-16,73.0,2001-01-01,17,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q273888,Génolhac,4.36,43.836944444,3.949444444,44.349722222,65781.86865729127
France,http://www.wikidata.org/entity/Q23482,Marseille,855393.0,http://www.wikidata.org/entity/Q670918,Jean-Claude Gaudin,male,1939-10-08,79.0,1995-06-25,23,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q23482,Marseille,5.376388888,43.296666666,5.376388888,43.296666666,0.0
France,http://www.wikidata.org/entity/Q37776,Besançon,116676.0,http://www.wikidata.org/entity/Q287931,Jean-Louis Fousseret,male,1946-12-23,72.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q37776,Besançon,6.021388888,47.242222222,6.021388888,47.242222222,0.0
France,http://www.wikidata.org/entity/Q42716,Saint-Étienne,171057.0,http://www.wikidata.org/entity/Q17497010,Gaël Perdriau,male,1972-07-08,46.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q185066,Cholet,4.389722222,45.433888888,-0.879722222,47.058888888,444586.97680036403
France,http://www.wikidata.org/entity/Q47465,Aix-en-Provence,142668.0,http://www.wikidata.org/entity/Q3296342,Maryse Joissains-Masini,female,1942-08-15,76.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q44160,Toulon,5.445555555,43.527777777,5.930555555,43.125,59580.27252188527
France,http://www.wikidata.org/entity/Q174019,Béziers,75999.0,http://www.wikidata.org/entity/Q2976160,Robert Ménard,male,1953-07-06,65.0,2014-01-01,4,http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q131818,Oran,3.216111111,43.343333333,-0.633055555,35.696944444,910904.8941956548
France,http://www.wikidata.org/entity/Q193920,Rueil-Malmaison,78794.0,http://www.wikidata.org/entity/Q976436,Patrick Ollier,male,1944-12-17,74.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q6588,Périgueux,2.188333333,48.877777777,0.718055555,45.184166666,425537.7919997613
France,http://www.wikidata.org/entity/Q6616,Poitiers,87918.0,http://www.wikidata.org/entity/Q2829673,Alain Claeys,male,1948-08-25,70.0,2008-01-01,10,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q6616,Poitiers,0.335277777,46.581111111,0.335277777,46.581111111,0.0
France,http://www.wikidata.org/entity/Q82185,La Rochelle,75404.0,http://www.wikidata.org/entity/Q2918769,Maxime Bono,male,1947-11-01,71.0,2014-01-01,4,http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q3561,Algiers,-1.151388888,46.159444444,3.058611111,36.776388888,1099425.1197342933
France,http://www.wikidata.org/entity/Q30974,Rouen,110169.0,http://www.wikidata.org/entity/Q3574148,Yvon Robert,male,1949-11-10,69.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q81621,Fort-de-France,1.1025,49.443055555,-61.069444444,14.607222222,6782640.393622131
France,http://www.wikidata.org/entity/Q38380,Angers,151520.0,http://www.wikidata.org/entity/Q544725,Christophe Béchu,male,1974-06-11,44.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q38380,Angers,-0.555555555,47.472777777,-0.555555555,47.472777777,0.0
France,http://www.wikidata.org/entity/Q6441,Montpellier,277639.0,http://www.wikidata.org/entity/Q16669774,Philippe Saurel,male,1957-12-17,61.0,2014-03-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q6441,Montpellier,3.877230555,43.610919444,3.877230555,43.610919444,0.0
France,http://www.wikidata.org/entity/Q6730,Perpignan,121934.0,http://www.wikidata.org/entity/Q3167463,Jean-Marc Pujol,male,1949-04-04,69.0,2009-01-01,9,http://www.wikidata.org/entity/Q262,Algeria,http://www.wikidata.org/entity/Q849524,Mostaganem,2.894722222,42.6975,0.090277777,35.933333333,788822.206114313
France,http://www.wikidata.org/entity/Q182481,Tourcoing,96809.0,http://www.wikidata.org/entity/Q3123610,Gérald Darmanin,male,1982-10-11,36.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q163795,Valenciennes,3.160277777,50.7225,3.525,50.359166666,47978.92465749928
France,http://www.wikidata.org/entity/Q172455,Boulogne-Billancourt,117931.0,http://www.wikidata.org/entity/Q3382938,Pierre-Christophe Baguet,male,1955-05-11,63.0,2008-01-01,10,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,2.241388888,48.835277777,2.351827777,48.856577777,8444.908664346354
France,http://www.wikidata.org/entity/Q185066,Cholet,53800.0,http://www.wikidata.org/entity/Q3106130,Gilles Bourdouleix,male,1960-04-15,58.0,2008-01-01,10,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q38380,Angers,-0.879722222,47.058888888,-0.555555555,47.472777777,52145.523562739945
France,http://www.wikidata.org/entity/Q42168,Clermont-Ferrand,141398.0,http://www.wikidata.org/entity/Q16667915,Olivier Bianchi,male,1970-06-10,48.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,3.086944444,45.779722222,2.351827777,48.856577777,346556.19120377355
France,http://www.wikidata.org/entity/Q288,Tours,136252.0,http://www.wikidata.org/entity/Q17485834,Serge Babary,male,1946-07-16,72.0,2014-05-04,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q288,Tours,0.688333333,47.392777777,0.688333333,47.392777777,0.0
France,http://www.wikidata.org/entity/Q47045,Saint-Denis,146985.0,http://www.wikidata.org/entity/Q3105581,Gilbert Annette,male,1946-03-10,72.0,2014-01-01,4,http://www.wikidata.org/entity/Q1019,Madagascar,http://www.wikidata.org/entity/Q218928,Antsiranana,55.448055555,-20.878888888,49.283333333,-12.266666666,1157657.5324002125
France,http://www.wikidata.org/entity/Q6397,Avignon,92130.0,http://www.wikidata.org/entity/Q3009746,Cécile Helle,female,1969-05-08,49.0,2014-03-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q191415,Asnières-sur-Seine,4.808333333,43.948611111,2.285555555,48.911111111,584627.6193787599
France,http://www.wikidata.org/entity/Q621,Versailles,85771.0,http://www.wikidata.org/entity/Q3086255,François de Mazières,male,1960-05-22,58.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q184023,Tarbes,2.134166666,48.804722222,0.074444444,43.232777777,639471.9811402586
France,http://www.wikidata.org/entity/Q132671,Pau (commune),77215.0,http://www.wikidata.org/entity/Q12963,François Bayrou,male,1951-05-25,67.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q317577,Bordères,-0.37,43.300833333,-0.221111111,43.203333333,16233.29396825986
France,http://www.wikidata.org/entity/Q45797,Dunkirk,88876.0,http://www.wikidata.org/entity/Q129774,Michel Delebarre,male,1946-04-27,72.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q332310,Bailleul,2.376388888,51.037777777,2.733888888,50.7375,41817.50124325445
France,http://www.wikidata.org/entity/Q456,Lyon,506615.0,http://www.wikidata.org/entity/Q33018704,Georges Képénékian,male,1949-08-09,69.0,2017-07-17,1,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q3344,2nd arrondissement of Lyon,4.841388888,45.758888888,4.829077777,45.754111111,1095.1905644088745
France,http://www.wikidata.org/entity/Q189715,Courbevoie,83136.0,http://www.wikidata.org/entity/Q962891,Jacques Kossowski,male,1940-10-11,78.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,2.25666,48.89672,2.351827777,48.856577777,8286.10333593361
France,http://www.wikidata.org/entity/Q12191,Nantes,303382.0,http://www.wikidata.org/entity/Q16037012,Johanna Rolland,female,1979-05-11,39.0,2014-04-04,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q12191,Nantes,-1.553888888,47.217222222,-1.553888888,47.217222222,0.0
France,http://www.wikidata.org/entity/Q6454,Calais,75961.0,http://www.wikidata.org/entity/Q3336315,Natacha Bouchart,female,1963-05-29,55.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q165271,Lens,1.855555555,50.9475,2.8325,50.431388888,89788.77671605576
France,http://www.wikidata.org/entity/Q22690,Metz,117492.0,http://www.wikidata.org/entity/Q3035202,Dominique Gros,male,1943-01-02,75.0,2008-01-01,10,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q207575,Riom,6.176944444,49.119722222,3.1125,45.893611111,426468.928060566
France,http://www.wikidata.org/entity/Q582,Villeurbanne,148665.0,http://www.wikidata.org/entity/Q3168380,Jean-Paul Bret,male,1946-07-01,72.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q637204,Lent,4.879444444,45.766111111,5.195833333,46.119444444,46306.2803432329
France,http://www.wikidata.org/entity/Q39984,Cannes,74285.0,http://www.wikidata.org/entity/Q3018298,David Lisnard,male,1969-02-02,49.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q45656,Limoges,7.021388888,43.5525,1.261666666,45.834444444,522060.6868676418
France,http://www.wikidata.org/entity/Q648,Lille,232741.0,http://www.wikidata.org/entity/Q228977,Martine Aubry,female,1950-08-08,68.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,3.0575,50.631944444,2.351827777,48.856577777,203906.04471324978
France,http://www.wikidata.org/entity/Q191415,Asnières-sur-Seine,86512.0,http://www.wikidata.org/entity/Q3286733,Manuel Aeschlimann,male,1964-10-22,54.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q191415,Asnières-sur-Seine,2.285555555,48.911111111,2.285555555,48.911111111,0.0
France,http://www.wikidata.org/entity/Q79815,Mulhouse,110370.0,http://www.wikidata.org/entity/Q1685800,Jean Rottner,male,1967-01-28,51.0,2010-01-01,8,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q79815,Mulhouse,7.339166666,47.748611111,7.339166666,47.748611111,0.0
France,http://www.wikidata.org/entity/Q1476,Le Mans,143325.0,http://www.wikidata.org/entity/Q960150,Stéphane Le Foll,male,1960-02-03,58.0,2018-06-14,0,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q1476,Le Mans,0.196944444,48.004166666,0.196944444,48.004166666,0.0
France,http://www.wikidata.org/entity/Q193370,Montreuil,106691.0,http://www.wikidata.org/entity/Q3368872,Patrice Bessac,male,1978-06-17,40.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q6625,Agen,2.443055555,48.860277777,0.618611111,44.203055555,536247.4004316743
France,http://www.wikidata.org/entity/Q1289,Grenoble,160649.0,http://www.wikidata.org/entity/Q16007948,Éric Piolle,male,1973-01-06,45.0,2014-04-04,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q132671,Pau (commune),5.726388888,45.186944444,-0.37,43.300833333,529964.782698311
France,http://www.wikidata.org/entity/Q46135,Créteil,90739.0,http://www.wikidata.org/entity/Q3219106,Laurent Cathala,male,1945-09-21,73.0,1977-01-01,41,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q628242,Saint-Jean-de-Barrou,2.453055555,48.777777777,2.84,42.9575,647611.196367005
France,http://www.wikidata.org/entity/Q1479,Bordeaux,249712.0,http://www.wikidata.org/entity/Q215569,Alain Juppé,male,1945-08-15,73.0,2006-10-08,12,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q188033,Mont-de-Marsan,-0.579444444,44.837777777,-0.500555555,43.890277777,105473.2058988954
France,http://www.wikidata.org/entity/Q44160,Toulon,167479.0,http://www.wikidata.org/entity/Q2750200,Hubert Falco,male,1947-05-15,71.0,2001-03-18,17,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q818058,Pignans,5.930555555,43.125,6.226666666,43.300555555,30973.48305804457
France,http://www.wikidata.org/entity/Q189715,Courbevoie,83136.0,http://www.wikidata.org/entity/Q962891,Jacques Kossowski,male,1940-10-11,78.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q90,Paris,2.252222222,48.897222222,2.351827777,48.856577777,8591.36123642308
France,http://www.wikidata.org/entity/Q249884,Saint-Pierre,84063.0,http://www.wikidata.org/entity/Q3309639,Michel Fontaine,male,1952-05-06,66.0,2001-01-01,17,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q239078,Romans-sur-Isère,55.477777777,-21.341944444,5.050833333,45.045555555,8951750.330174526
France,http://www.wikidata.org/entity/Q41604,Amiens,132874.0,http://www.wikidata.org/entity/Q594672,Brigitte Fouré,female,1955-08-13,63.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q41604,Amiens,2.297777777,49.891944444,2.297777777,49.891944444,0.0
France,http://www.wikidata.org/entity/Q6548,Orléans,114644.0,http://www.wikidata.org/entity/Q3350896,Olivier Carré,male,1961-03-16,57.0,2015-01-01,3,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q6548,Orléans,1.904166666,47.902222222,1.904166666,47.902222222,0.0
France,http://www.wikidata.org/entity/Q41876,Reims,184076.0,http://www.wikidata.org/entity/Q2863211,Arnaud Robinet,male,1975-04-30,43.0,2014-01-01,4,http://www.wikidata.org/entity/Q142,France,http://www.wikidata.org/entity/Q41876,Reims,4.028611111,49.265277777,4.028611111,49.265277777,0.0
Belgium,http://www.wikidata.org/entity/Q12996,Ostend,70600.0,http://www.wikidata.org/entity/Q946183,Johan Vande Lanotte,male,1955-07-06,63.0,2015-01-01,3,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q499588,Poperinge,2.933333333,51.233333333,2.7256,50.8547,44570.786700424826
Belgium,http://www.wikidata.org/entity/Q81046,Charleroi,201761.0,http://www.wikidata.org/entity/Q1341556,Paul Magnette,male,1971-06-28,47.0,2012-12-03,6,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q118958,Leuven,4.444166666,50.416666666,4.7,50.866666666,53229.26130263329
Belgium,http://www.wikidata.org/entity/Q3992,Liège,197885.0,http://www.wikidata.org/entity/Q2355048,Willy Demeyer,male,1959-03-17,59.0,1999-09-15,19,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q3992,Liège,5.57568,50.64528,5.57568,50.64528,0.0
Belgium,http://www.wikidata.org/entity/Q134121,Namur,110665.0,http://www.wikidata.org/entity/Q3302670,Maxime Prévot,male,1978-04-09,40.0,2017-01-01,1,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q83407,Mons,4.866666666,50.466666666,3.951944444,50.454722222,64966.05544159405
Belgium,http://www.wikidata.org/entity/Q239,Brussels,176545.0,http://www.wikidata.org/entity/Q3379592,Philippe Close,male,1971-03-18,47.0,2017-07-20,1,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q134121,Namur,4.3547,50.8467,4.866666666,50.466666666,55658.60099060102
Belgium,http://www.wikidata.org/entity/Q13122,Dendermonde,45367.0,http://www.wikidata.org/entity/Q1831725,Piet Buyse,male,1958-10-18,60.0,2007-01-01,11,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q13122,Dendermonde,4.1,51.016666666,4.1,51.016666666,0.0
Belgium,http://www.wikidata.org/entity/Q211572,La Louvière,80579.0,http://www.wikidata.org/entity/Q29871193,Jacques Gobert,male,1961-05-13,57.0,2013-01-01,5,,,,,4.188055555,50.477777777,,,
Belgium,http://www.wikidata.org/entity/Q12994,Bruges,118053.0,http://www.wikidata.org/entity/Q2186628,Renaat Landuyt,male,1959-01-28,59.0,2013-01-01,5,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q102728,Ypres,3.22,51.209444444,2.883333333,50.85,46441.6481452245
Belgium,http://www.wikidata.org/entity/Q1296,Ghent,257029.0,http://www.wikidata.org/entity/Q12500,Daniël Termont,male,1953-05-19,65.0,2007-01-01,11,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q1296,Ghent,3.716666666,51.05,3.716666666,51.05,0.0
Belgium,http://www.wikidata.org/entity/Q83407,Mons,95047.0,http://www.wikidata.org/entity/Q15048,Elio Di Rupo,male,1951-07-18,67.0,2000-10-08,18,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q668493,Morlanwelz,3.951944444,50.454722222,4.233333333,50.45,19991.35021221958
Belgium,http://www.wikidata.org/entity/Q118958,Leuven,100291.0,http://www.wikidata.org/entity/Q928374,Louis Tobback,male,1938-05-03,80.0,1995-09-27,23,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q118958,Leuven,4.7,50.866666666,4.7,50.866666666,0.0
Belgium,http://www.wikidata.org/entity/Q12892,Antwerp,520504.0,http://www.wikidata.org/entity/Q336599,Bart De Wever,male,1970-12-21,48.0,2013-01-01,5,http://www.wikidata.org/entity/Q31,Belgium,http://www.wikidata.org/entity/Q688781,Mortsel,4.4,51.216666666,4.4494,51.1708,6161.447871771342
Lithuania,http://www.wikidata.org/entity/Q735138,Kėdainiai,24177.0,http://www.wikidata.org/entity/Q12672461,Saulius Grinkevičius,male,1959-05-01,59.0,2015-04-17,3,http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q277936,Kudirkos Naumiestis,23.966666666,55.283333333,22.866666666,54.775,90278.05389964956
Lithuania,http://www.wikidata.org/entity/Q216,Vilnius,532762.0,http://www.wikidata.org/entity/Q1397662,Remigijus Šimašius,male,1974-01-12,44.0,2015-04-22,3,http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q193787,Tauragė,25.283333333,54.683333333,22.290277777,55.251388888,201835.63419900648
Lithuania,http://www.wikidata.org/entity/Q134712,Šiauliai,107086.0,http://www.wikidata.org/entity/Q16444498,Artūras Visockas,male,1968-01-19,50.0,2015-04-01,3,http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q658230,Kelmė,23.316666666,55.928055555,22.933333333,55.633333333,40684.791984412695
Lithuania,http://www.wikidata.org/entity/Q1719466,Panevėžys,91106.0,http://www.wikidata.org/entity/Q19841961,Rytis Mykolas Račkauskas,male,1959-09-25,59.0,2015-01-01,3,http://www.wikidata.org/entity/Q37,Lithuania,http://www.wikidata.org/entity/Q4115712,Kaunas,24.363888888,55.725,23.933333333,54.9,95828.50253345446
Portugal,http://www.wikidata.org/entity/Q159457,Faro,64560.0,http://www.wikidata.org/entity/Q16145938,Rogério Bacalhau,male,,,2013-01-01,5,,,,,-7.933333333,37.016666666,,,
Portugal,http://www.wikidata.org/entity/Q597,Lisbon,506892.0,http://www.wikidata.org/entity/Q20017756,Fernando Medina,male,1973-03-10,45.0,2015-04-06,3,http://www.wikidata.org/entity/Q45,Portugal,http://www.wikidata.org/entity/Q36433,Porto,-9.166666666,38.716666666,-8.6,41.15,274486.6577967407
